id,score
13801,0.9847185923566655
4899,0.9847018480124936
14613,0.9846734839707887
13831,0.9846188936953192
12255,0.9846165197704346
5527,0.9845874845637479
2028,0.9845561126803843
14625,0.984549016292996
1777,0.9844883037109382
17491,0.9844638771824681
18040,0.9844221278476588
16142,0.9843732238964782
948,0.9842583558812166
12590,0.9842536498910626
8070,0.984210091664562
13446,0.9841496748710754
225,0.9840798202103535
8016,0.9840790328356888
18607,0.9839094118901972
7320,0.9838850637307297
5617,0.9838694468856045
10962,0.9838380015125968
14784,0.9838256375648141
10037,0.9838254849736268
8344,0.9838164382549225
3369,0.9837451011888847
10215,0.9837390794524528
12271,0.9837211712095084
6677,0.9836616493725683
16091,0.9836503602671685
19313,0.9836271510685772
10960,0.9835868271282868
4927,0.9835642462756288
9678,0.9835614555970417
2402,0.9835298449758545
740,0.9835294405704513
13603,0.9834832400266337
4019,0.9834737415797098
1563,0.9834400511801262
5197,0.9833332355773233
8822,0.9833005604825993
14258,0.9832272982600259
10299,0.9831784203783841
6550,0.9831434006489432
15347,0.9831262605143063
2190,0.9830546715771116
4451,0.983000208448284
14123,0.98293383035642
14022,0.9829269098146508
69,0.9828355027956521
7109,0.9828291117041469
10175,0.9827031654936377
19553,0.9826962915107327
4598,0.982685949583689
4768,0.9826611663530671
3833,0.9825734204978993
18912,0.982536803029408
5565,0.9825289197216874
13387,0.9824236167901543
19591,0.9824091030809693
11953,0.98235981317011
4467,0.9823530017273212
12491,0.9823516725616427
15322,0.9823514779659255
16146,0.9823501022747798
19009,0.9823253901757536
9036,0.9822734360352285
9007,0.9822620745464622
17690,0.9822474245817434
11708,0.9822180808113989
11120,0.982168127081672
9406,0.9821401862390629
4409,0.9820219729844707
16456,0.9820020700057994
17935,0.9819649334885879
11731,0.9819584914750203
8154,0.9818786611523994
10658,0.9818718758558557
6957,0.979539333861802
3982,0.9795085514336823
14810,0.9794778282790325
9787,0.9794624215031709
13821,0.9794451845861694
15727,0.9793759109728076
9474,0.9793707458273943
7597,0.9793346121068184
8261,0.9793094192225419
17351,0.9793082654596226
12127,0.9792924125089877
17600,0.9792572592825629
5454,0.9792328125517232
16814,0.9792323859785882
15444,0.9792297508579045
19145,0.979218410789893
8226,0.9792159151622967
17082,0.9791704977769875
1696,0.9791505468386168
2828,0.9791045787647207
2587,0.9791027636509009
19783,0.9790912225955141
15767,0.9790752535743124
18182,0.9790690389253057
19637,0.9790589612574053
10531,0.9790551441365023
732,0.9790353477474742
18424,0.97901927605769
17417,0.9790156162159818
14097,0.9790146656484221
4709,0.9789257434721746
8869,0.9788495363590085
9020,0.9787850406626439
1465,0.978761194167048
18398,0.9787260549948763
6890,0.9787018705474078
16271,0.9786967163145781
17046,0.9785832854816386
1172,0.9785758492911296
18111,0.9785721483278982
17533,0.9785597266293129
2019,0.9785458488667593
3075,0.9785275253278546
11826,0.9784706335866822
10637,0.9784424312618297
8976,0.9784422502117106
3197,0.9784333472200866
13433,0.9784179081342075
613,0.978407276257138
13624,0.9783574260414161
10240,0.9783179307843093
14751,0.9783141855253257
18794,0.9782941932337264
18131,0.9782931451698748
13041,0.9782847135847434
3225,0.9782282573884792
4822,0.978182712866967
12147,0.9781369514832485
13785,0.9781253498427444
4086,0.9780949936105012
3015,0.978075086429261
6040,0.9780473317959354
8112,0.9780467341781582
19156,0.9779894286383938
9795,0.9779872111205061
16181,0.9779668569940094
16252,0.9779241021608591
6292,0.9778850756063154
9766,0.9778613057937977
11792,0.9778516997503129
4653,0.9778250641739625
10741,0.9777196493340192
4900,0.9776920936885032
18286,0.9776833723309858
12617,0.9776659022155383
4531,0.9776589284187661
4985,0.9776371654162412
3242,0.9776076407425827
776,0.9776025058524129
18455,0.9775980246114503
13497,0.9775798427264062
1952,0.9775411299514278
4725,0.9775243960770345
11831,0.9774735835561743
2322,0.9774215964116632
15192,0.9773755987789442
8763,0.9773145437990511
2635,0.9773060853118822
14207,0.977276753442328
3835,0.9772411403537373
4407,0.9755052362979298
11594,0.9754691287760259
19272,0.9754516916446907
9096,0.9754502011625522
16705,0.975424315011974
3886,0.9754163239294847
1805,0.9754161054027221
15079,0.9754085689513345
7708,0.9753912944938508
14633,0.9753880501474538
15803,0.9753699265360536
408,0.9753541332344743
16686,0.9753412502374262
585,0.9753398360023184
11624,0.9753104350333697
10543,0.9752859244823214
17941,0.975272295336103
8534,0.9752124587012412
2067,0.9751841105492195
10501,0.9751807124648839
9238,0.9751675963223461
7932,0.9751586144115288
5543,0.9751543463441559
5621,0.9751383760295693
2325,0.975127639951462
4223,0.9751045192707429
19461,0.9750906911671025
4990,0.9750893948300983
4164,0.97508242944004
890,0.9750783837753509
14943,0.9750700675209489
15658,0.9750619305936474
6212,0.9750270244169503
14564,0.9749619345017035
3144,0.9749593153853102
7238,0.9749467325369249
14400,0.974896218342096
12309,0.9748519422668575
14839,0.9748454410981345
18481,0.9748070674539082
2076,0.9747892454320743
13348,0.9747131648521148
1084,0.9746958132116761
5223,0.9746627603755111
2321,0.9746399768464418
19713,0.9746072107094217
17465,0.9745882323978449
19541,0.9745534067877292
17484,0.9745242186594905
11892,0.9745099819793747
15923,0.9745033587762
12199,0.9744888943371037
9267,0.9744444744203301
19419,0.9744241758890655
11329,0.9744056540897834
18590,0.9743975868059408
7440,0.9743847242882564
5814,0.974378369845491
15670,0.9743622974824659
16938,0.9743611817543412
13097,0.9743575721798191
15535,0.9743216662141272
8820,0.9743055298763781
12615,0.9743002392604354
10615,0.9742443147268371
9384,0.9742240824723191
14415,0.974201205258893
12046,0.9741762868403956
16906,0.9741356056969315
8661,0.9741087802059469
16527,0.9740619076324022
7491,0.974055678493399
15691,0.9740337499537164
12496,0.974027913617551
4175,0.9740074980946039
7261,0.9739995644746134
18073,0.9739979438574502
10166,0.9739912717401346
2438,0.9739807810670209
8194,0.9739702898717627
18524,0.9739581933750274
18381,0.9738969016801603
752,0.9738766323634093
18490,0.9738660977558707
16010,0.9738619148948585
17009,0.9738157704576186
14431,0.9737910202063477
16634,0.973770422992026
17583,0.9737603411817449
13877,0.9737411016070499
8797,0.9719223170457745
19876,0.9719071970579523
15371,0.9719000740030075
18800,0.9718642445965511
2927,0.971850622537342
16344,0.9718417289245485
19314,0.9717942039718753
9464,0.9717878846586719
14501,0.9717790302756592
1888,0.9717713448831725
9451,0.9717658545918085
13044,0.9717645592084873
5430,0.9717492292303215
2868,0.9716934017674419
8058,0.9716930053962066
14397,0.9716908778183104
7115,0.9716721129500491
729,0.9716354223980526
2234,0.9716243627358156
5350,0.9716202435041741
11356,0.971599624896974
1542,0.9715559243303223
15391,0.9715366291913172
11576,0.9715362165091449
18038,0.9715271075656813
3360,0.9715106279348448
14687,0.9715093270401177
3063,0.9714806667335046
8952,0.9714744657657639
3941,0.9714495421461128
19005,0.971375300650907
19435,0.9713409918442737
10130,0.9713288540981991
19740,0.9713280336130359
1796,0.9713226914752935
16447,0.9713133367956024
15659,0.9713024205613374
6516,0.9713009090449165
5741,0.9712592543999569
16400,0.9712039301000555
15259,0.9711983101074622
2555,0.9711955845385399
14502,0.9711717746825147
8027,0.9711529100979611
7246,0.9711439725910105
6168,0.9711123746139553
16587,0.9710702775710355
4591,0.971062368629812
13228,0.9710614952580479
16202,0.9710360516614776
1538,0.971010689738114
639,0.9709565879070083
15101,0.9708652592363148
1294,0.9708647133898
11857,0.9708340119739814
13372,0.9707918412466047
10039,0.9707657365797856
13709,0.9707620306963456
5213,0.9707509473087761
19340,0.9707398624283663
12144,0.9707115255997764
11517,0.9707101045610137
7133,0.9706952370698679
18550,0.970685324985696
15909,0.9706344714419868
17625,0.9705550711726452
19057,0.9705536736019165
839,0.9705283128007143
16494,0.9705123384791302
15273,0.9704965218775429
17050,0.9704410575107637
10740,0.970420613469184
2176,0.9703834016655108
1440,0.9703700690426377
13798,0.9703626500068525
2633,0.9703610808882052
16223,0.9703439570064908
882,0.9703267028462521
5485,0.970322806630041
12419,0.970314385552955
1683,0.9702744956455915
15001,0.970262620566327
17174,0.9702447781894118
11926,0.9702403503612227
4756,0.9702293860753255
364,0.9702293240613739
3340,0.9702232598815278
11907,0.9701774118545695
4240,0.9701567325757586
6518,0.970155751636171
18507,0.9687367455199986
7385,0.9687296604681946
8122,0.9687218782275001
19041,0.9686988574820087
16868,0.968671763078182
12494,0.9686462180864455
1108,0.9686300343747352
14800,0.9686169587060702
55,0.9685987657079375
17520,0.968576455628865
11205,0.9685734592897389
8777,0.9685522132800248
14317,0.9684869295228496
19992,0.9684788921184994
9199,0.9684700538332589
6129,0.9684571319857402
7091,0.9684534836826258
11373,0.9683834666337559
11022,0.9683682349022746
2774,0.9683536680085703
3830,0.9683346928034648
4042,0.9683282258499465
6422,0.9683193627011302
14371,0.9683022568482594
14174,0.9682817729164411
4171,0.9682760087216186
2447,0.9682557184206979
14282,0.9682463606725844
18365,0.9682405277641811
9261,0.9682308841278418
9472,0.968225424560419
5018,0.9681761915955264
11586,0.9681751285937528
9554,0.9681247587972389
15850,0.968097250050655
14589,0.9680854406241598
13983,0.9680664928678716
17367,0.9680149049107022
4272,0.9679937507419839
1731,0.9679827150948666
10611,0.9679767406868192
6489,0.9679669327743793
4179,0.967926501978454
11144,0.967920035941002
6875,0.9679193381155953
18356,0.9679133272439975
8664,0.9679102839558442
13608,0.9678846268930409
13378,0.9678804345166397
859,0.9678803081631739
3933,0.9678734471202115
1214,0.9678471491711255
9716,0.9678176762990334
6303,0.9678154005091385
452,0.967800710506233
12977,0.9677174787409276
18517,0.9677079171522741
16455,0.9677057953277736
8936,0.9676982245782085
769,0.9676768900688377
19444,0.9676674695538889
16162,0.9676343821686771
17406,0.9676227926031522
5369,0.967609044388707
13127,0.9675667802521146
8562,0.9675667662091962
17527,0.9675601671332726
18429,0.967527981938765
363,0.9674932815951307
17255,0.9674326436565348
8732,0.9674317102722261
16221,0.9674030943477274
10107,0.9673726905421991
3855,0.9673659555560364
11077,0.9673603051189579
14070,0.9673472262031675
4359,0.9673313713438488
9139,0.9673227925443444
1672,0.9673222376918613
16268,0.9672308208794438
12870,0.9672268479021502
3248,0.9672097906817951
12602,0.9671753357862712
1219,0.96716493891745
15421,0.9671649362414129
2035,0.9671606296909442
3615,0.9671201028419488
1090,0.9671197438443807
7290,0.9670872777332311
2061,0.9670826419189156
2702,0.9654511536996482
1596,0.9654267140664261
3185,0.9654141834909823
669,0.9653914416201935
5517,0.9653614751145783
4906,0.965359888730476
16834,0.9653540782006984
12885,0.9653105660653645
16335,0.9652620951295927
6326,0.9652404160153755
3108,0.9652150970474747
10055,0.9652125298937793
2100,0.9651921804610679
8658,0.9651830316467732
18421,0.9651685738713063
19839,0.9651408566458423
10954,0.9650816727052511
9077,0.96507449964411
1363,0.9650711794731134
13069,0.9650631032709925
4957,0.9650453417017277
7920,0.9649708644721182
17902,0.9649691964541782
3455,0.9649451326409416
7107,0.9649361569317803
6181,0.9649341400722168
12240,0.9649237912018547
5427,0.9649229342120748
8363,0.9649102900477491
11532,0.9648952387517438
3556,0.9648894526529728
7124,0.9648810245534493
18056,0.9648747473543928
10323,0.9648160778217386
14816,0.964797393247966
4274,0.9647884178118862
2458,0.964746180340433
11060,0.9647361688819166
14692,0.9646502291951122
17847,0.9646477376150115
3447,0.9646329089947366
9432,0.9646197471877156
17042,0.964614378587517
2143,0.9646102096486919
17094,0.9646050190061888
16654,0.9645952927192348
17390,0.9645891576543734
14814,0.9645639660592965
9230,0.9645600078196904
18822,0.9645572625107913
5178,0.9645536214187928
3490,0.9645489989872393
15073,0.9645349851614338
15797,0.9645348817603284
6502,0.964529782792815
4238,0.9644492607400593
15462,0.9644316738664657
5790,0.9644190757307016
1737,0.9644103408113794
18703,0.9643927007760871
7864,0.964372911096604
3723,0.9643624192593043
18465,0.9643219522468047
11455,0.9643074438753725
12232,0.9642896109550357
19811,0.9642794778379197
12770,0.9642769479113418
16524,0.9642750340655408
18856,0.9642660669979689
11743,0.9642506715223651
15424,0.9642430538915924
11392,0.9642353698757893
17387,0.9642323565869916
12560,0.964223776811201
7493,0.9642127549863456
16124,0.9642051400667647
4924,0.9641976012011191
7699,0.9641947235824853
13666,0.964191480856268
2443,0.9641734670428365
2103,0.964114743958801
5422,0.9641105158653501
19047,0.9640323759012961
177,0.963967957853795
18135,0.9639431417425484
13729,0.9639276006941833
6810,0.9639235533626359
9653,0.963904305935391
1391,0.9638772546214898
14575,0.9638677976092346
18675,0.9624613022527364
3092,0.9624525065574145
1722,0.9624438524887327
3740,0.9624257059719401
14224,0.9624154751189368
14073,0.9624064103639551
17667,0.9624009939521163
19636,0.9623886289249695
5980,0.9623762634764744
1432,0.9623630395322909
14237,0.9623122066545621
18461,0.9623112156794493
3147,0.962310760858332
624,0.9622886666833271
19483,0.9622494683480243
9485,0.9622484665357135
3008,0.9622141764218083
18815,0.9622077096488274
12583,0.9621880689700257
1302,0.9621700888769568
6004,0.9621637348442419
7017,0.9621582269230139
9495,0.9621145166656319
10581,0.9621070635205093
1829,0.9620885336644872
11317,0.9620574497639182
5027,0.9620527316858832
2026,0.9620102239602928
1642,0.9620088320829575
3377,0.9619872650157273
12484,0.9619792677415435
5251,0.961975720048755
14836,0.961951197180174
6616,0.9619503544161311
17694,0.9619244439073075
6747,0.9619214002825491
2648,0.9619117760922239
8168,0.9619026104733168
6654,0.9618927443155915
16071,0.9618841881508748
7897,0.9618411933910198
2728,0.9618359950830453
17200,0.9618272733011183
5971,0.961794339959925
1535,0.961783721496764
1605,0.9617378717236643
6427,0.9617202052529347
7921,0.9617193321699044
5821,0.9616843622401565
13696,0.9616755566107349
16359,0.9616663120793124
19406,0.9616449607252214
8890,0.9616343739065518
2689,0.9616289063826566
9648,0.9616233987489428
13849,0.9616203532541504
14398,0.9616174688196156
6138,0.9616137615229474
4721,0.9616018535265092
19386,0.9615896135591792
16220,0.9615797244298876
11819,0.9615364610916973
4314,0.9615239556854088
4044,0.9615181287137048
1511,0.9615165933984529
8228,0.9614994134547616
19259,0.9614977286584862
8377,0.9614919376514016
6421,0.9614397208796345
1581,0.9614353242621376
11823,0.9614233040426998
7384,0.9613904693522455
4199,0.9613617206900382
1599,0.9613304870909954
10727,0.9613007392806439
6940,0.961282155674668
217,0.9612523312197492
12114,0.9612459588877724
10088,0.9612332170625613
6232,0.9612084913723443
2247,0.9611911496128459
16773,0.9611808050316765
4098,0.9611451101377814
13716,0.961134243502754
496,0.9611221854999376
12354,0.961119838394989
7820,0.9611061515381779
7941,0.9610995422231038
18148,0.9609970666559681
8402,0.9609548984975623
1103,0.9591443873112554
3017,0.9591362750025341
196,0.95913513408614
15805,0.9591349000747562
6437,0.9591325595636159
13314,0.959128005830846
18593,0.9590972685575532
2569,0.9590906058324435
13747,0.9590377709327881
2831,0.9590272895252305
6953,0.9590258024894888
4497,0.9590115835340285
11762,0.9590046520053838
5558,0.9589589800461875
7349,0.9589461474918395
7214,0.9589443981268289
6540,0.9589186485274174
3338,0.9589058088430277
10534,0.9588924611950933
19570,0.9588542826129305
14494,0.958831372521145
6650,0.9588167756889695
10947,0.9587993283055963
13055,0.9587861068317763
7540,0.9587668413764454
13374,0.9587627229865344
1587,0.9587557598768246
15141,0.958729137272316
1474,0.9587061410489603
3696,0.9586330977685278
12125,0.9586066990866586
8337,0.9585981252106257
507,0.9585833032740662
14752,0.9585775742201618
15730,0.9585691216654977
2573,0.9585418146020916
4592,0.9585279550413227
9719,0.9585151338394187
11332,0.9584396740864313
12158,0.9584191762533003
12230,0.9584104883852819
15950,0.9584097577793069
13162,0.9583514919340755
4909,0.9583301792691318
19248,0.9583057243035189
9839,0.9582778081615617
17120,0.9582498365584963
13869,0.958246394961231
17953,0.9582365597683843
4519,0.9582317730404138
3452,0.9582221788729132
4520,0.9581483040055593
4393,0.9581466312978604
16469,0.9581295976468558
3700,0.9581114405429878
8742,0.9581095781089691
17816,0.9580200861872158
8874,0.9580179259633913
17411,0.95797720701707
1561,0.9579625102780913
905,0.9579568218197025
9720,0.957949605268388
9683,0.9578942085090126
19255,0.9578922843743017
284,0.9578704555267061
9802,0.9578612791242175
14210,0.9578260869015462
14190,0.9578250712403754
2772,0.9578138701232802
7592,0.9577992314790974
6892,0.9577944271790697
15268,0.9577845768152352
5461,0.9577522702103545
16430,0.9577457186682242
2965,0.9577309121663821
4583,0.9577215071728039
4038,0.9576859476341469
17920,0.9576771432148802
15962,0.9576568638058787
8437,0.9576520342714704
2510,0.9576517772437527
759,0.9576268373732891
16342,0.9575765712634976
13153,0.9575412049762765
6450,0.9574846326381875
19254,0.9574776576636975
5452,0.9574430825300214
16914,0.9574176408161144
4021,0.9573931382384515
16042,0.9573750394461348
7216,0.9573456583947817
5631,0.9573419279916362
15349,0.9573312703345609
6287,0.9573022639312742
12933,0.9573002565822675
18095,0.9572934012790759
16436,0.9572464614714637
2347,0.9572442363048725
1701,0.9572137987882829
15445,0.9571739054212863
5699,0.9571732163321297
15848,0.9571679651679761
12691,0.9571503612098596
10420,0.957141648053119
11336,0.9570884032427665
16589,0.9570877237363418
6893,0.9570762836128741
13431,0.957071836001793
7752,0.9570497361439536
17498,0.957030645185105
3977,0.9569475766601958
10126,0.9569467346953371
19503,0.956940840142966
873,0.9569373338702261
8235,0.9568808364759841
319,0.9568603521494108
1492,0.9568568009472425
1421,0.9568430113570571
19870,0.9568195985289012
16746,0.9567985032590451
3263,0.9567847803447239
14619,0.9567828575574553
2619,0.9567742858052034
14922,0.9567731515965245
11430,0.9567695137313014
17427,0.9567673279127267
6381,0.9567219119511349
2404,0.9567145209388189
10844,0.9566998230198658
16528,0.9566952537901531
5214,0.956657262504083
19939,0.9566482697862072
5472,0.9566474848889042
17559,0.9566285134360506
13495,0.9566231501071738
13640,0.9566140369168133
7025,0.9565873808815671
1248,0.9565736622304015
9037,0.9565664846002753
9088,0.9565277999603269
5284,0.9565218279291245
2420,0.9565115769839148
6546,0.956503911579573
1082,0.9564754624688675
4104,0.9564339405365528
5442,0.9564313286249269
14472,0.9563875211001123
16880,0.9563171398632664
19817,0.9562824021845189
15774,0.956276295033897
6521,0.9562578807639077
18927,0.9561973902365375
17820,0.9561921573116432
18213,0.9561899213566856
10165,0.9561710520731708
12867,0.9561674787906205
6250,0.9561561871231157
7946,0.9561262407218163
869,0.9561140888488598
2072,0.9561024505045568
5167,0.9560997982326344
12545,0.9560835265385571
17950,0.9560777134231045
19229,0.9560612434584832
18167,0.9560168582873659
13868,0.956002433521323
9065,0.955993064973018
16954,0.9559850670167414
15465,0.9559419706696378
10217,0.9559340115680707
17650,0.9559061843788793
1053,0.9558946004565352
17262,0.9558843936121458
7228,0.9558771335252138
7302,0.9558566975169281
6773,0.9558048944983437
14949,0.9557673251221815
5302,0.9557633375272675
15237,0.9557256493658504
8550,0.9557064789840751
18299,0.9542129451005636
647,0.9541861121790055
13232,0.9541808317894912
5208,0.9541734270510581
8808,0.9541400201072859
3172,0.954119838104988
18812,0.9539862111513139
979,0.9539484648124396
2050,0.9539420168452443
16264,0.9539326736581781
10763,0.9538862515886168
14568,0.9538756853980983
1503,0.9538238888583476
1692,0.9538172402679018
5973,0.9538143378465932
11064,0.9538080806846785
10813,0.9537832347892052
231,0.9537756476356654
6146,0.9537318551171354
14254,0.9537152991300475
13390,0.9537061559182833
12417,0.9536977213470138
434,0.953659513909133
17436,0.9536433116198213
10281,0.9536092794889368
12777,0.9536027534305287
3849,0.9535933337013819
204,0.9535908551271183
7931,0.9535580025464961
15159,0.9535539495757075
17933,0.953526089334845
10506,0.9535081251282486
19122,0.9534908590130243
7347,0.9534690182530516
7585,0.9534596253481712
8366,0.9534264902964047
9393,0.9534071293735289
5879,0.9533960094637344
2991,0.9533905962924478
16295,0.9533481412363793
19322,0.9533031938643222
10168,0.9532814196208744
18720,0.9532780076893512
10538,0.9532767342600803
16343,0.9532591376564739
5711,0.9532501238011297
17008,0.953246423345147
4550,0.9532457889775314
2486,0.9531996845088914
777,0.9531776827350207
17265,0.9531733868963236
7277,0.9531455656434124
18022,0.9531358864393167
6180,0.9531295509419595
2583,0.9531258192763794
1183,0.9531214911090296
11544,0.9530934130193263
18847,0.953083281098265
11984,0.9530754337898285
11879,0.9530661257707633
17977,0.9530641377015121
13790,0.9530396077320505
15672,0.9530361027525731
7177,0.9530084195821764
3492,0.9529749260463094
4623,0.9529686412204454
18227,0.9529354066393743
9255,0.9529058814285303
8130,0.9528971042194291
6479,0.9528696763392835
2360,0.9528460924482134
10556,0.9528250859532106
7607,0.9528078401750176
10083,0.9528008983379913
1456,0.9527898784759955
3907,0.9527848276567394
326,0.9527485782826831
6706,0.9527463376330819
17408,0.9527309157052279
9599,0.9527125567696489
11776,0.9527122046219362
15711,0.9527080064915604
697,0.9527024648846159
1817,0.9526846251837726
11323,0.952681077591327
6066,0.9526407712302959
9334,0.9526355722604559
6386,0.9526332277001546
6089,0.952579811481707
11182,0.9525754804726424
2254,0.9509949521555449
19735,0.9509294431160579
18114,0.9509083140491309
12626,0.9509037023660867
9394,0.9508781560449436
584,0.9508587940924552
8638,0.9508517298711415
6307,0.950819496028805
7755,0.9508029068375966
3954,0.9507911778657469
8443,0.9507836028719016
16745,0.9507732255150124
5686,0.9507608242935494
14587,0.9507510823544195
3674,0.9507322345655332
2023,0.950723957312088
11020,0.9507013543457664
11296,0.9506889560718137
4865,0.9506383900053266
10010,0.9506220640283262
15876,0.9505828149977195
1778,0.9505576366619789
9552,0.9505483779378081
1290,0.9505325435073999
934,0.9505261501889144
5728,0.9505172596187264
17153,0.9504973797589297
4245,0.9504956344017609
4606,0.9504826100302013
15442,0.9504477617592906
5499,0.950437134634724
20,0.9504234600844604
7718,0.950401062763266
15577,0.9503871168383526
661,0.9503520316307899
12262,0.950341298068144
16552,0.9503347326682318
13176,0.9502567953367731
9057,0.9502228440364519
5090,0.950186753839697
9000,0.9501667071430967
1336,0.9501461206815509
12681,0.9501394669356038
1536,0.9501308739701677
1173,0.9501306358628037
5465,0.9501088680287044
5692,0.9501011999870923
5981,0.9501001508251394
5022,0.9500884589503014
2928,0.9500785569763853
7619,0.9500177738930665
13384,0.9500005848585465
6323,0.9499809854144052
7396,0.9499749202486634
18920,0.9499599755380339
13741,0.9499556410921287
2732,0.9499171850666048
15135,0.9499125182802141
14442,0.9499013907866741
3660,0.949900115967138
2357,0.9498913196166786
16787,0.9498807804733731
6956,0.9498710502593598
5773,0.9498493690919999
13212,0.9497967467333484
19399,0.9497907896036781
17854,0.9497818502580758
8585,0.949780358372886
14165,0.9497726217057663
9177,0.9497239255214849
17066,0.9497163981882041
7250,0.9497006773305398
5698,0.9497005730576139
17396,0.9496822478127626
15260,0.9496743862154452
3035,0.949666383507263
19109,0.9496660648038133
3324,0.949664942706382
129,0.9496274854464423
16529,0.9496266483430569
19734,0.9496210770171556
19260,0.9496026522832979
8755,0.9495820281336926
19270,0.9495817750225786
14700,0.949553049425148
2278,0.949535305035363
4932,0.9495134253087627
4438,0.9495036512202111
2795,0.9494969411832013
1252,0.9494588197839107
15179,0.9480885517303002
17716,0.9480747786765439
1898,0.9480677852530721
6224,0.9480092576020624
9062,0.9480038450248766
15326,0.948003252237885
5899,0.9479841845578549
290,0.947973525074329
15046,0.9479607821632601
11360,0.94795152262346
9321,0.947951230009419
16002,0.947937455140342
7356,0.9479369115831404
12769,0.9479220190493911
17517,0.9479190790395222
1221,0.9478920352678836
8137,0.9478455092538989
10505,0.947834014199122
16166,0.947823221264899
10994,0.9478140040223566
17246,0.9477981200010243
1179,0.947762684354647
198,0.9477530757648271
3628,0.9477526709838063
11771,0.9477316127572197
5252,0.9477197197285223
19579,0.9476979618270742
13859,0.9476819627763117
10792,0.9476805331727745
6952,0.9476790806356289
16102,0.9476573275472531
19805,0.9476454948301704
10148,0.9476397007952638
1458,0.9476198499931573
9504,0.9475812572791048
6966,0.9475265376039242
8110,0.9475139073383041
18420,0.9474835023131778
2617,0.9474806996914489
8171,0.9474229882078572
19079,0.9474216780546676
299,0.9473911029535899
5606,0.9473898545664925
11742,0.9473566374366578
3541,0.9473552209536374
9936,0.9473545838534886
16076,0.9473388329017387
3697,0.9473321180225287
6812,0.9472445916988658
1873,0.947236367741928
7869,0.9472299655012996
8715,0.9472269558264976
9218,0.9472098764090028
5690,0.9472061174324459
9840,0.9471742024629483
11988,0.9471503208382569
13879,0.9471328005262759
8079,0.9470916049842858
13922,0.9470772515090762
13370,0.9470227683004708
6377,0.9469298812655154
13161,0.9469285573770058
7425,0.9469188831260543
761,0.9468956881789413
8428,0.9468725561256961
17343,0.9468678967948316
19411,0.9468504904656856
1752,0.9468288110787717
2418,0.9468212948572055
1451,0.9467927377230183
17039,0.9467923917835468
12174,0.9467817376165245
13840,0.9467651394848128
1628,0.946760439867795
5932,0.9467306958411078
10807,0.9467300493778634
12279,0.946709265152504
7139,0.9467071667358383
7792,0.9467049145700605
10665,0.9466474681132482
14000,0.946622472135881
13546,0.9465683419768739
8788,0.94655784602518
16807,0.9465469561664044
704,0.946534144158083
8504,0.9465191852407169
4922,0.9465065500026024
18074,0.9465004535865577
16241,0.9464746779185021
19352,0.9464629656238588
3789,0.9449647915563498
4138,0.9449570357514038
15556,0.9449502702836738
8934,0.9449214009615856
19649,0.9448690788402441
28,0.944816620034559
10689,0.9448093067369517
14383,0.9447918201418427
10443,0.9447753871857474
8198,0.9447728101347772
474,0.9447665363248756
